Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Ncm]
35.78,0.46,-9.49,167.35,-8.33,3.61,-0.15,-4.31
35.88,0.12,-8.68,165.89,-7.52,9.33,0.1,-3.1
36.06,0.76,-8.45,165.68,-5.98,13.66,0.09,-1.9
36.07,0.85,-7.0,163.99,-3.67,14.77,0.42,-1.36
36.13,-0.37,-4.27,169.46,-1.01,16.6,0.87,-1.68
36.22,-0.41,-2.69,164.29,1.96,18.2,1.1,-2.33
36.3,-0.73,-0.28,159.65,4.45,14.33,1.94,-3.2
36.41,-1.26,4.54,172.17,6.53,8.17,2.65,-3.93
36.49,-1.72,8.0,172.35,8.32,5.22,2.9,-4.08
36.58,-2.19,8.8,165.33,9.65,3.61,3.12,-3.64
36.67,-2.44,11.37,171.62,9.77,-0.29,3.26,-2.62
36.78,-1.95,14.29,173.38,8.63,-10.01,2.53,-1.7
36.97,-1.27,14.51,176.8,6.91,-16.35,1.74,-1.29
36.97,-2.17,12.62,193.48,5.1,-16.24,1.47,-1.63
37.06,-2.64,9.16,199.33,2.98,-15.78,0.57,-2.56
37.15,-1.58,4.24,198.38,-0.09,-14.52,-0.28,-3.65
37.23,-0.57,-1.04,208.52,-2.9,-10.86,-1.47,-4.69
37.34,-0.63,-4.13,211.82,-4.93,-7.44,-2.23,-5.73
37.41,-1.13,-5.44,207.39,-6.79,-6.37,-1.26,-6.48
37.52,-0.6,-6.37,199.28,-8.18,-3.57,-0.29,-6.46
37.6,0.32,-8.29,183.83,-8.73,-0.14,-0.17,-5.9
37.68,0.56,-9.94,170.81,-8.49,3.16,0.02,-4.88
37.88,0.24,-8.86,176.68,-8.09,4.57,0.08,-3.43
37.88,0.52,-8.6,171.63,-6.35,8.53,-0.0,-2.31
37.97,0.38,-6.71,159.32,-3.98,15.4,0.81,-1.77
38.06,-0.56,-2.41,161.89,-1.71,17.16,1.66,-1.97
38.15,-0.52,0.56,166.68,1.07,14.23,1.97,-2.66
38.24,-0.88,3.82,168.94,4.17,11.67,2.26,-3.35
38.35,-1.89,7.29,168.16,6.77,9.84,2.52,-3.96
38.44,-2.26,10.05,167.09,8.07,2.35,2.48,-4.2
38.53,-1.8,11.45,175.34,8.96,-5.05,2.47,-3.88
38.62,-1.59,11.95,181.58,9.42,-6.94,2.35,-2.96
38.82,-1.94,13.34,179.7,8.94,-9.48,2.37,-1.96
38.82,-2.45,14.82,188.26,7.5,-13.24,2.77,-1.49
38.92,-2.5,13.65,195.22,5.43,-15.75,2.74,-1.7
38.99,-1.53,10.28,188.5,3.13,-14.87,2.15,-2.54
39.08,-1.18,6.36,196.25,0.35,-13.39,-0.28,-3.59
39.17,-1.58,2.54,215.14,-3.05,-14.8,-1.85,-4.63
39.27,-1.05,0.2,213.59,-5.93,-13.6,-1.11,-5.72
39.34,-0.04,-1.1,206.06,-6.93,-6.96,-0.96,-6.34
39.45,-0.5,-2.32,208.1,-7.8,-2.78,-0.67,-6.41
39.53,-1.21,-4.57,204.07,-8.9,-1.66,-0.37,-5.9
39.72,-0.39,-6.48,195.88,-8.72,0.65,-0.35,-4.79
39.73,0.47,-5.97,195.4,-8.13,2.97,-0.1,-3.38
39.81,1.62,-7.36,185.98,-6.63,6.19,-0.14,-2.24
39.91,1.43,-10.17,177.9,-4.13,8.11,-0.49,-1.69
40.0,0.44,-10.13,183.5,-1.41,8.49,-0.48,-1.78
40.1,1.29,-9.94,178.3,1.31,9.72,-0.28,-2.56
40.18,1.55,-11.35,169.57,4.25,9.12,-0.59,-3.32
40.27,1.04,-11.47,182.42,6.64,7.21,-0.54,-3.99
40.36,1.13,-10.82,192.08,8.24,5.03,-0.44,-4.46
40.45,1.51,-11.14,185.63,9.52,1.67,-1.02,-4.09
40.64,1.51,-11.94,187.97,9.83,-0.76,-0.91,-3.36
40.64,1.33,-11.8,201.15,9.96,-3.1,-0.91,-2.35
40.72,0.1,-10.4,204.71,9.02,-7.03,-1.69,-1.71
40.83,-0.39,-9.5,194.94,6.68,-8.56,-1.72,-2.08
40.92,0.35,-7.93,196.39,4.11,-8.64,-1.5,-2.86
41.0,-0.5,-7.58,205.03,1.52,-9.61,-0.81,-3.97
41.11,-1.4,-9.7,202.75,-1.55,-8.86,-0.7,-5.06
41.21,-1.01,-8.86,202.18,-4.78,-8.15,-1.82,-5.96
41.27,0.03,-7.52,183.22,-6.53,-6.6,-0.98,-6.62
41.38,0.02,-7.49,156.16,-8.24,-3.39,0.73,-6.77
41.56,-0.67,-8.01,133.42,-9.37,2.72,1.03,-6.35
41.58,0.21,-6.58,134.42,-8.95,5.97,0.48,-5.38
41.66,-0.15,0.42,162.12,-8.54,1.7,0.04,-4.34
41.74,0.29,1.59,141.59,-7.77,3.52,0.39,-3.24
41.82,2.94,-3.49,98.9,-6.83,13.33,0.62,-2.28
41.93,0.24,-3.08,95.91,-5.64,13.71,0.71,-1.81
42.03,-3.59,-0.27,117.71,-4.89,5.49,0.88,-1.95
42.11,-2.3,0.14,134.21,-3.52,3.76,0.62,-2.31
42.2,-1.12,0.58,111.17,-0.15,8.48,0.64,-2.76
42.3,-1.28,1.05,73.25,1.83,11.65,0.98,-3.2
42.49,-0.19,0.47,93.72,2.45,8.04,0.81,-3.59
42.49,-0.16,0.44,107.77,3.54,5.45,0.64,-4.12
42.57,-0.13,-0.97,53.46,4.69,9.68,0.59,-4.43
42.66,0.75,-2.18,23.17,5.37,12.06,0.64,-4.76
42.75,-0.17,-0.39,34.78,5.81,8.92,0.97,-4.98
42.84,-1.16,0.92,31.15,6.4,6.03,0.77,-5.23
42.94,-0.84,0.52,24.18,6.47,5.63,0.76,-5.15
43.03,-0.68,-0.62,9.14,6.51,6.64,1.41,-5.08
43.12,-0.57,-0.0,-12.93,8.1,7.39,0.63,-5.21
43.22,-0.55,2.43,11.24,9.28,2.77,-0.52,-5.17
43.43,-0.88,2.21,31.88,7.91,0.71,0.48,-5.05
43.43,-0.33,-0.21,2.32,7.31,6.15,1.18,-4.99
43.5,0.02,-0.42,-7.42,7.87,7.41,0.8,-5.01
43.59,-0.25,-0.71,-18.19,7.85,9.49,0.92,-4.46
43.68,0.17,-1.73,-40.91,8.05,13.21,0.92,-1.42
43.79,0.4,-1.31,-35.68,8.03,12.47,0.74,0.99
43.85,-0.04,-0.94,-53.57,7.16,11.97,0.72,1.2
43.95,0.08,-0.18,-87.68,6.34,8.97,0.55,1.2
44.03,0.76,0.48,-78.02,5.66,5.56,0.4,1.48
44.13,1.37,-0.0,-65.7,4.53,7.2,0.63,1.54
44.32,0.83,-0.76,-80.19,3.25,8.2,0.83,1.77
44.34,-0.29,-0.88,-104.84,0.87,8.06,1.03,2.02
44.42,-1.97,1.36,-127.49,-0.72,9.95,1.49,2.29
44.51,-4.49,1.51,-125.88,-1.31,8.52,1.13,2.48
44.59,-2.1,-2.84,-133.59,-4.59,10.1,0.3,2.43
44.7,2.94,-6.38,-152.7,-6.74,15.48,-0.22,2.12
44.77,3.27,-8.75,-170.73,-6.4,15.22,-0.87,1.64
44.88,0.16,-0.37,-175.15,-9.14,7.12,0.16,1.4
44.96,-0.76,2.82,-181.22,-10.29,0.86,1.16,0.94
45.07,2.34,-2.99,-220.28,-6.99,1.71,0.12,-0.11
45.25,1.56,2.26,-204.13,-7.0,-8.7,-0.75,0.0
45.25,-1.01,2.26,-169.56,-6.49,-15.31,0.57,0.53
45.33,0.86,3.06,-221.26,-1.1,-3.9,2.93,0.07
45.42,1.97,1.19,-222.89,2.63,-9.85,0.56,0.95
45.52,0.85,-8.25,-168.02,4.04,-19.15,-0.61,1.5
45.6,-0.45,0.1,-208.01,6.3,-3.69,3.3,0.76
45.69,0.1,3.57,-224.37,9.25,0.16,1.85,1.08
45.78,1.32,-5.3,-180.62,10.13,-5.98,-0.11,0.72
45.89,-0.11,3.64,-217.38,9.01,5.31,3.18,-0.54
45.98,-0.74,6.65,-223.08,8.98,5.11,1.84,-0.44
46.17,1.62,-7.56,-169.96,7.87,1.3,-0.93,-0.86
46.17,1.5,-3.39,-201.76,3.74,16.3,1.99,-1.92
46.26,-1.2,11.93,-227.16,-0.02,15.96,2.95,-1.54
46.35,-0.16,6.39,-198.59,-1.85,4.55,-0.32,-1.22
46.44,1.67,-7.93,-190.88,-4.32,2.9,-1.49,-1.17
46.53,-0.2,-3.74,-196.89,-8.38,4.76,0.88,-0.4
46.63,-0.69,6.57,-225.29,-9.15,4.65,1.37,-0.55
46.71,0.22,-0.81,-209.35,-8.33,-6.95,-1.76,-1.32
46.8,-0.03,-10.35,-159.97,-9.24,-9.64,-1.15,-1.53
46.94,2.23,1.29,-212.94,-7.09,5.51,3.84,-2.54
47.12,2.86,12.94,-237.75,-5.54,-1.7,2.62,-3.53
47.12,1.06,-1.7,-178.37,-4.59,-18.29,-3.16,-3.77
47.2,1.59,-14.51,-175.66,0.31,-12.1,-1.16,-3.83
47.25,0.82,2.16,-198.57,3.67,-4.82,4.51,-3.04
47.37,-0.0,13.59,-223.24,5.7,-9.2,1.88,-1.83
47.44,0.65,-4.62,-208.87,9.2,-18.34,-4.06,-1.15
47.55,0.56,-13.95,-171.48,9.95,-10.06,-0.58,-0.66
47.63,0.17,6.96,-218.61,8.08,11.64,6.24,-0.14
47.73,-0.93,16.52,-229.79,8.25,7.99,3.51,0.09
47.82,-0.72,-5.06,-171.21,8.6,-1.39,-2.08,-0.17
48.01,1.15,-16.84,-179.79,5.45,11.29,-0.56,-0.82
48.01,-0.51,4.14,-218.47,0.95,18.13,2.99,-1.34
48.1,-2.22,15.38,-228.07,-1.89,11.17,2.16,-1.45
48.19,1.15,-6.37,-190.22,-4.08,3.24,-0.87,-0.82
48.29,2.88,-14.03,-159.4,-7.35,4.61,0.16,-0.31
48.36,1.06,5.97,-224.99,-9.22,15.07,3.93,0.06
48.47,-1.48,17.19,-248.1,-10.47,7.31,2.88,0.17
48.55,-2.02,7.78,-199.05,-10.32,-9.57,-0.5,-1.42
48.64,0.25,-7.5,-188.01,-7.11,-9.92,-0.44,-2.88
48.76,0.41,-7.12,-182.61,-6.42,-6.51,2.08,-3.71
48.96,0.42,5.32,-207.48,-5.18,-4.71,3.48,-5.31
48.96,1.76,0.24,-213.81,-0.05,-8.4,0.22,-6.02
49.02,1.35,-15.4,-174.11,3.03,-13.85,0.02,-5.35
49.11,0.79,-5.92,-203.74,4.49,-3.66,6.13,-5.42
49.2,-0.18,14.26,-221.77,7.73,-2.33,4.75,-4.22
49.29,-0.38,7.86,-191.14,10.51,-13.11,-1.98,-3.13
49.39,1.28,-12.68,-197.87,10.61,-4.04,-1.37,-2.2
49.46,0.01,-5.31,-210.0,8.55,9.51,3.74,-1.3
49.58,-1.07,14.78,-218.02,6.88,7.13,3.32,-1.68
49.65,0.57,0.82,-195.89,6.72,2.39,-1.29,-2.17
49.84,0.34,-18.33,-165.42,4.57,8.48,-1.51,-2.54
49.85,-0.75,-4.2,-206.22,0.01,18.66,1.8,-3.11
49.93,-1.45,14.97,-224.7,-4.04,17.91,3.42,-3.21
50.04,-0.62,9.13,-193.42,-6.01,8.6,1.17,-3.23
50.12,2.13,-7.36,-187.81,-7.01,3.62,-0.7,-3.46
50.23,1.42,-5.34,-189.51,-9.44,2.72,1.32,-3.57
50.32,-0.96,8.82,-213.92,-9.76,-0.88,1.81,-3.27
50.39,-0.01,2.24,-214.39,-7.38,-6.46,-0.67,-3.41
50.49,0.06,-12.15,-178.23,-6.14,-6.63,-0.54,-4.58
50.57,-0.16,2.58,-213.19,-4.17,-2.1,2.08,-5.33
50.76,2.04,14.18,-222.73,-1.64,-7.8,1.19,-5.49
50.77,2.43,-5.98,-170.59,1.12,-14.33,-2.65,-5.49
50.85,1.93,-16.45,-190.42,5.17,-4.54,-0.93,-5.63
50.94,0.47,1.73,-218.43,7.21,0.99,4.98,-5.25
51.03,-0.47,12.65,-207.66,8.19,-6.02,3.45,-3.8
51.13,0.76,-2.39,-188.81,10.51,-11.18,-2.23,-2.3
51.24,-0.64,-13.66,-167.63,10.9,-4.13,-1.46,-1.74
51.31,-1.02,-2.77,-209.88,8.4,12.01,2.07,-1.97
51.42,0.15,9.17,-230.64,6.05,12.53,2.21,-2.79
51.5,0.18,-0.45,-182.83,4.64,5.88,-0.05,-3.46
51.69,0.94,-9.47,-192.38,1.73,14.2,0.25,-3.81
51.7,-0.47,6.34,-210.48,-3.09,16.63,2.73,-3.61
51.77,-1.48,7.38,-185.34,-5.74,8.13,1.01,-3.13
51.87,1.58,-5.59,-206.76,-6.12,10.02,-0.2,-3.03
51.96,1.43,8.01,-224.41,-8.88,9.66,1.71,-2.72
52.07,-0.4,5.79,-188.91,-9.84,0.12,-0.53,-2.79
52.15,1.81,-10.76,-195.64,-7.33,-0.28,-0.8,-3.5
52.24,1.32,8.39,-207.72,-8.25,-5.11,1.87,-4.11
52.33,-0.84,8.15,-182.73,-7.03,-10.63,-0.92,-4.86
52.44,0.47,-9.25,-205.59,-1.02,-2.7,0.32,-5.04
52.64,1.12,5.76,-215.78,1.69,-9.49,3.17,-4.83
52.64,1.06,3.45,-175.89,3.25,-16.74,-0.67,-5.21
52.69,1.31,-8.7,-196.71,6.71,-2.05,0.55,-5.24
52.79,0.04,5.27,-212.58,9.45,-2.78,2.32,-4.27
52.88,-0.64,2.37,-179.08,10.68,-7.36,-0.8,-2.43
52.98,0.22,-10.97,-201.64,10.12,8.34,0.88,-1.38
53.05,-0.27,2.49,-216.94,8.84,7.56,2.52,-1.24
53.15,-0.83,6.11,-183.96,7.64,-1.32,-0.49,-1.67
53.25,0.68,-5.25,-197.03,4.76,8.59,-0.29,-2.77
53.36,-0.27,5.81,-211.79,1.09,11.17,1.63,-3.41
53.55,-0.86,6.51,-186.83,-1.01,3.29,-0.49,-3.51
53.56,2.1,-7.63,-204.96,-3.59,9.05,-0.27,-3.31
53.61,0.48,4.25,-214.4,-7.4,8.18,1.23,-2.84
53.72,-1.37,3.43,-178.33,-8.16,-3.79,-1.84,-2.63
53.79,1.97,-8.95,-190.43,-7.82,2.26,-0.17,-2.66
53.9,1.29,9.2,-204.03,-10.52,4.9,4.29,-2.92
54.0,-1.21,4.21,-174.34,-9.29,-6.07,0.29,-3.39
54.09,1.09,-11.56,-201.66,-3.94,-2.8,-0.7,-4.27
54.16,1.75,8.59,-224.0,-3.3,-3.76,3.3,-4.88
54.25,0.29,6.91,-181.96,-2.18,-12.71,-0.09,-4.82
54.44,0.92,-8.55,-198.47,3.29,-6.36,-1.18,-4.92
54.45,0.72,3.85,-212.8,6.43,-6.91,2.49,-5.07
54.54,0.2,2.33,-178.24,8.03,-9.02,0.83,-4.65
54.66,0.87,-5.84,-206.68,9.68,2.82,0.69,-3.06
54.71,0.09,8.11,-223.91,10.18,1.31,2.68,-1.52
54.82,-0.96,3.35,-178.36,10.11,-3.31,0.23,-1.02
54.91,-0.06,-8.85,-196.67,7.93,9.42,0.29,-1.23
54.99,-0.22,4.65,-215.7,5.32,11.17,1.8,-2.17
55.1,-0.57,2.85,-174.37,3.79,2.11,-1.03,-3.14
55.18,0.91,-9.04,-191.68,0.35,8.41,-0.94,-3.28
55.37,0.18,4.06,-210.33,-3.91,9.5,1.06,-3.18
55.37,0.0,1.17,-175.86,-5.51,1.06,-1.48,-2.75
55.46,2.46,-6.44,-201.52,-6.66,8.91,-0.26,-2.22
55.56,0.77,12.03,-220.49,-9.45,5.59,1.75,-2.46
55.64,-0.83,1.42,-172.68,-8.95,-9.4,-2.8,-2.65
55.72,2.1,-9.3,-203.26,-6.26,1.12,-1.17,-3.01
55.84,1.56,10.28,-228.2,-7.48,0.13,2.16,-3.84
55.94,-1.09,-0.4,-177.01,-6.23,-12.81,-1.57,-4.6
56.02,0.01,-8.86,-204.78,-0.37,-3.21,-0.64,-4.93
56.12,1.5,8.47,-221.33,2.42,-6.51,2.02,-4.89
56.32,1.06,1.57,-168.67,4.24,-15.76,-0.26,-5.04
56.32,0.33,-4.06,-202.72,7.39,-1.98,0.93,-4.93
56.38,-0.13,5.6,-224.89,9.7,-2.09,1.83,-3.83
56.47,-0.38,-1.54,-180.25,10.23,-9.76,-0.07,-2.04
56.59,-0.1,-0.62,-214.79,8.91,6.81,2.79,-1.2
56.65,0.24,8.14,-222.38,8.59,10.95,2.52,-1.11
56.74,0.07,-2.14,-168.93,6.86,1.62,0.1,-1.77
56.84,-0.63,-0.63,-204.62,2.95,11.73,2.57,-2.8
56.93,-0.72,5.96,-221.06,0.6,14.09,1.53,-3.3
57.01,0.17,-6.06,-177.15,-1.65,6.14,-1.13,-3.42
57.2,0.24,1.1,-213.53,-4.6,11.14,0.64,-3.12
57.2,-0.23,4.63,-212.87,-7.13,7.24,0.57,-2.6
57.29,0.43,-10.38,-166.06,-9.08,0.36,-0.26,-2.6
57.39,0.89,4.62,-219.93,-9.24,3.56,1.5,-2.66
57.48,0.44,5.86,-224.58,-8.05,-2.39,0.31,-2.86
57.57,0.1,-8.03,-169.94,-7.55,-7.99,0.73,-3.56
57.65,1.34,7.64,-210.61,-5.6,-6.25,2.96,-4.35
57.76,1.61,3.44,-216.8,-1.82,-9.87,0.52,-4.86
57.84,-0.24,-8.13,-171.3,0.81,-10.86,1.12,-4.94
57.95,0.63,6.56,-207.21,3.39,-7.36,2.93,-4.87
58.14,2.32,1.63,-224.15,6.84,-6.2,0.19,-5.09
58.15,0.67,-7.32,-192.01,8.57,-3.44,1.36,-4.52
58.22,-0.53,6.85,-206.11,9.17,-3.01,2.77,-2.87
58.3,0.56,-1.35,-202.75,10.53,-2.06,-0.52,-1.58
58.41,-0.48,-12.07,-171.03,9.35,3.7,0.46,-1.14
58.51,-0.99,5.26,-199.83,6.42,5.48,2.1,-1.49
58.58,1.09,1.85,-213.91,4.81,7.33,0.19,-2.48
58.71,0.35,-6.47,-190.71,1.71,13.21,1.65,-3.19
58.77,-0.9,9.13,-213.48,-1.96,9.81,2.09,-3.43
58.85,1.7,0.12,-210.66,-3.68,1.14,-1.76,-3.24
59.04,0.8,-5.17,-178.72,-7.38,4.51,0.25,-2.67
59.05,-1.68,8.89,-199.07,-9.21,5.98,2.34,-2.46
59.14,1.5,-6.8,-207.71,-7.47,-2.7,-1.55,-2.5
59.23,1.41,-3.46,-192.79,-9.97,-3.83,0.27,-2.63
59.36,-1.16,10.85,-203.07,-9.66,-1.41,1.21,-3.18
59.42,0.61,-5.83,-210.34,-4.17,-2.85,-0.82,-3.99
59.51,0.96,-0.51,-188.85,-3.71,-9.8,1.25,-4.69
59.59,0.43,6.33,-175.29,-2.57,-12.57,0.26,-4.85
59.69,1.53,-7.27,-209.31,3.26,-2.43,0.7,-4.66
59.77,0.56,0.98,-217.17,6.25,-6.5,2.75,-4.84
59.97,0.16,2.65,-182.7,7.58,-13.29,0.49,-4.71
59.97,1.1,-5.13,-199.58,9.22,1.1,1.59,-3.41
60.06,-0.36,6.31,-204.79,10.26,1.43,2.37,-1.92
60.16,-1.23,-0.12,-164.73,10.83,-5.79,-1.91,-1.1
60.24,-0.14,-6.81,-202.43,8.48,9.53,-0.48,-1.12
60.32,0.12,3.7,-228.65,5.94,12.7,1.79,-1.97
60.43,0.18,-5.7,-179.58,4.8,4.78,-1.38,-2.81
60.52,-0.01,-2.22,-203.75,1.1,14.61,0.13,-3.33
60.61,-0.57,11.15,-216.16,-3.32,11.9,1.59,-3.33
60.72,0.69,-6.75,-163.97,-5.77,2.38,-0.78,-2.78
60.91,1.68,-4.7,-207.34,-7.1,10.03,0.46,-2.47
60.91,0.22,9.03,-228.73,-8.6,1.79,0.05,-2.53
60.97,-0.49,-3.01,-177.31,-10.49,-9.67,-0.31,-2.53
61.08,0.62,4.11,-217.3,-9.11,-3.47,1.88,-2.94
61.16,0.48,2.97,-220.73,-5.84,-10.86,-1.49,-3.59
61.25,-0.73,-10.34,-166.75,-4.9,-17.55,-0.44,-4.34
61.35,1.05,5.03,-207.8,-2.79,-8.45,4.76,-4.94
61.43,2.59,1.59,-225.28,1.7,-7.59,1.1,-4.79
61.56,-0.34,-5.78,-183.97,4.72,-10.25,0.11,-4.8
61.62,-0.34,7.89,-193.13,6.36,-7.0,3.37,-4.81
61.82,1.95,-0.71,-204.28,8.69,-4.94,1.2,-3.93
61.82,-0.57,-2.71,-186.57,10.01,-3.16,0.78,-2.42
61.88,-1.54,8.32,-192.98,9.61,-1.16,1.38,-1.31
62.0,1.1,-2.6,-219.44,9.07,4.4,-0.25,-1.01
62.08,0.11,0.87,-216.3,7.37,9.3,0.75,-1.59
62.18,-1.35,4.33,-188.95,4.82,9.36,0.79,-2.51
62.29,1.02,-8.23,-197.38,1.37,13.64,0.79,-3.21
62.37,0.2,7.47,-207.55,-2.72,10.02,1.65,-3.42
62.44,-0.93,6.39,-183.13,-4.26,0.8,-1.66,-3.09
62.55,2.21,-8.7,-209.38,-5.77,8.02,-0.66,-2.67
62.74,1.2,8.38,-226.83,-9.28,5.8,2.08,-2.57
62.75,-0.43,0.93,-179.61,-8.9,-7.94,-2.48,-2.65
62.82,2.06,-8.13,-203.12,-6.84,1.63,-1.17,-2.84
62.93,0.91,7.86,-215.47,-8.0,-1.18,1.81,-3.37
63.03,-1.68,-6.03,-167.03,-6.17,-15.53,-2.79,-4.14
63.11,0.12,-7.59,-209.13,-1.62,-4.01,-1.18,-4.82
63.19,2.0,8.45,-228.59,0.66,-3.79,1.75,-4.75
63.27,1.42,-4.56,-176.99,3.01,-12.91,-0.66,-4.69
63.38,0.38,-2.53,-206.46,5.96,-6.05,0.67,-4.84
63.45,0.37,4.69,-216.54,8.45,-3.43,1.42,-4.44
63.64,0.88,-5.83,-183.73,9.69,-1.51,1.01,-3.08
63.65,0.76,2.67,-220.2,9.57,3.38,1.88,-1.65
63.73,0.49,1.6,-221.87,9.87,4.34,-0.06,-1.11
63.83,-0.46,-5.84,-186.49,7.61,8.91,1.28,-1.3
63.92,-0.89,7.59,-209.36,4.34,7.43,2.04,-2.14
64.01,1.11,-3.43,-205.55,3.49,1.41,-2.6,-3.01
64.11,0.67,-9.52,-186.78,-0.02,8.84,-0.24,-3.37
64.22,-1.12,9.63,-219.34,-4.3,11.52,2.72,-3.23
64.28,1.62,-4.39,-207.91,-5.5,2.29,-1.64,-2.76
64.38,1.52,-7.33,-180.3,-8.7,4.35,-0.07,-2.4
64.57,-0.8,10.7,-207.95,-9.96,6.49,1.89,-2.39
64.57,1.42,-6.41,-203.45,-7.79,-1.63,-0.93,-2.55
64.67,0.9,-4.56,-173.46,-9.76,-7.45,0.76,-2.94
64.76,-0.64,9.04,-187.78,-8.5,-11.5,-0.23,-3.72
64.86,1.17,-8.24,-207.45,-2.33,-9.99,-1.12,-4.57
64.94,0.88,-1.71,-195.55,-0.43,-5.6,4.31,-4.8
65.01,0.96,6.6,-184.56,1.23,-7.98,2.26,-4.64
65.11,2.27,-8.67,-206.7,5.45,-6.1,-1.35,-4.72
65.2,0.06,1.62,-208.23,7.62,-1.96,3.32,-4.59
65.31,-0.98,4.82,-186.83,9.09,-0.73,2.0,-3.65
65.5,1.16,-8.83,-212.86,10.35,6.13,-0.77,-2.07
65.5,0.15,6.38,-220.57,9.45,6.26,2.93,-1.18
65.58,-1.03,5.38,-181.02,8.59,2.65,1.57,-1.1
65.67,0.74,-6.14,-205.29,6.62,12.12,0.12,-1.63
65.76,0.23,8.86,-222.18,3.45,12.94,1.47,-2.64
65.86,0.34,-1.4,-174.4,1.39,7.64,-0.29,-3.25
65.94,1.31,-7.51,-206.05,-2.35,17.01,1.61,-3.16
66.05,-0.85,12.93,-227.04,-6.65,10.25,2.48,-2.92
66.13,-0.06,-1.62,-171.12,-8.62,-3.18,-0.29,-2.48
66.23,2.07,-7.17,-200.3,-9.74,7.33,2.8,-2.33
66.41,0.02,10.87,-215.47,-10.23,2.74,2.33,-2.58
66.42,-0.76,-5.0,-161.5,-9.83,-11.37,-0.95,-2.74
66.51,1.63,-5.16,-208.88,-7.8,0.29,3.54,-3.37
66.58,1.16,7.49,-233.3,-4.78,-1.9,2.25,-4.36
66.68,-0.71,-6.67,-179.87,-2.28,-16.72,-0.31,-4.8
66.78,0.87,0.25,-212.32,0.93,-9.26,4.26,-4.73
66.87,2.23,4.26,-219.44,4.63,-6.35,1.4,-4.72
66.97,0.57,-6.86,-174.13,6.85,-10.3,-0.4,-4.8
67.04,0.11,5.47,-207.34,8.19,-3.51,3.45,-4.22
67.14,0.31,1.46,-216.53,10.09,0.29,1.19,-2.69
67.34,-1.47,-8.27,-181.54,10.14,1.15,0.71,-1.47
67.34,-1.07,9.35,-207.3,8.35,3.72,2.3,-1.08
67.41,1.22,2.19,-212.79,7.04,6.69,0.39,-1.33
67.52,0.09,-5.41,-186.01,3.71,11.83,2.33,-2.34
67.62,-2.0,10.89,-193.17,-0.19,12.26,4.47,-3.05
67.68,-1.52,6.67,-191.26,-1.87,9.4,2.1,-3.18
67.81,0.24,-1.77,-176.66,-3.58,10.92,0.28,-3.1
67.88,2.71,-1.44,-155.14,-6.3,9.87,0.27,-2.61
67.96,4.55,-1.61,-135.31,-8.45,8.28,0.54,-2.17
68.07,1.5,-3.26,-156.91,-9.42,13.03,0.06,-2.28
68.26,-3.18,-4.01,-177.06,-10.66,12.41,0.02,-2.29
68.26,0.13,-4.87,-143.39,-8.91,7.93,0.13,-2.21
68.35,2.92,-3.77,-90.95,-6.58,1.95,0.32,-2.25
68.43,0.27,1.03,-55.48,-9.21,-7.13,0.67,-2.31
68.53,0.49,0.23,-51.26,-9.74,-7.62,0.2,-2.55
68.62,1.07,-1.11,-57.22,-7.8,-3.52,0.4,-2.7
68.71,-0.06,1.0,-37.19,-7.87,0.35,-0.12,-2.95
68.79,-0.52,0.91,-13.93,-7.75,-0.29,-2.2,-2.79
68.89,-2.86,2.2,1.39,-7.72,-11.2,-1.35,-2.8
68.98,-3.6,4.1,5.26,-7.82,-12.71,1.36,-3.17
69.17,0.14,0.66,-3.3,-7.2,-4.51,1.14,-3.04
69.17,0.86,-0.92,-2.52,-7.32,-4.63,0.32,-2.81
69.27,-0.41,0.4,0.9,-7.78,-6.87,0.68,-2.73
69.37,0.01,0.2,-0.06,-7.64,-6.09,0.78,-2.69
69.43,0.11,0.05,-0.15,-7.58,-5.86,0.72,-2.66
69.54,1.18,-2.85,-3.92,-7.17,-4.45,1.98,-3.01
69.63,1.88,-5.17,-1.74,-6.77,-3.59,2.57,-4.66
69.71,-0.05,-0.78,21.87,-7.62,-5.63,0.81,-5.54
69.81,-0.85,2.1,48.89,-8.61,-6.29,0.64,-5.25
69.91,0.24,0.45,71.45,-8.95,-5.62,1.06,-4.86
70.1,0.79,-0.49,79.42,-9.07,-3.42,0.32,-4.41
70.1,0.69,-1.87,70.87,-9.18,-0.93,0.01,-3.84
70.19,-1.38,-3.88,98.01,-11.66,-1.68,0.7,-3.52
70.27,-2.86,1.41,147.39,-12.04,-1.7,2.18,-3.36
70.36,-2.18,9.25,168.8,-7.53,-3.04,2.27,-3.15
70.47,-1.64,6.35,166.39,-6.52,-0.15,0.41,-2.91
70.55,-0.1,2.95,159.57,-7.16,7.98,-0.27,-2.84
70.65,-0.33,4.12,158.61,-4.36,13.55,1.31,-2.77
70.74,-1.96,8.64,153.09,-1.5,20.83,3.05,-2.7
70.83,-0.59,11.65,165.11,0.11,19.93,3.69,-2.62
71.01,1.18,1.52,196.25,4.08,9.91,1.17,-2.38
71.01,-0.61,-4.64,220.5,9.39,2.54,-1.73,-2.22
71.11,-2.24,2.25,257.55,9.82,-2.24,0.68,-2.5
71.2,-0.01,1.66,246.85,7.99,0.96,2.01,-2.82
71.29,1.58,-5.39,177.71,8.33,8.9,0.51,-3.09
