Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Ncm]
161.59,-0.05,0.13,-0.03,9.59,2.56,0.71,1.73
161.68,-0.03,0.15,-0.0,9.58,2.54,0.75,1.73
161.78,-0.18,0.12,-0.08,9.6,2.56,0.77,1.73
161.87,-0.24,0.03,-0.1,9.63,2.58,0.72,1.73
161.96,-0.13,-0.02,-0.01,9.61,2.57,0.74,1.72
162.05,-0.09,-0.08,0.09,9.6,2.58,0.78,1.72
162.15,-0.16,-0.04,0.14,9.58,2.57,0.76,1.71
162.23,-0.17,0.01,0.06,9.59,2.55,0.77,1.72
162.46,-0.15,0.03,-0.04,9.61,2.58,0.8,1.72
162.46,-0.1,0.07,0.01,9.57,2.55,0.75,1.72
162.5,-0.07,0.06,0.02,9.58,2.49,0.67,1.72
162.6,-0.11,0.02,-0.02,9.66,2.52,0.71,1.73
162.7,-0.14,0.01,-0.06,9.64,2.58,0.79,1.73
162.79,-0.17,0.01,-0.08,9.58,2.58,0.8,1.74
162.88,-0.19,0.08,0.04,9.6,2.57,0.75,1.75
162.97,-0.14,0.09,0.14,9.6,2.55,0.73,1.75
163.06,-0.13,-0.03,0.09,9.57,2.54,0.76,1.76
163.16,-0.14,-0.03,0.09,9.6,2.53,0.76,1.76
163.36,-0.12,0.08,0.1,9.65,2.56,0.75,1.76
163.37,-0.11,0.02,0.03,9.61,2.59,0.78,1.77
163.43,-0.04,-0.03,0.01,9.6,2.55,0.82,1.78
163.52,-0.09,0.06,-0.05,9.61,2.55,0.78,1.78
163.62,-0.16,0.05,-0.13,9.58,2.59,0.71,1.79
163.7,-0.08,-0.02,-0.1,9.62,2.54,0.7,1.79
163.8,-0.08,0.04,-0.04,9.61,2.52,0.71,1.79
163.89,-0.15,0.08,0.01,9.58,2.57,0.72,1.8
163.98,-0.15,0.03,0.06,9.6,2.56,0.76,1.8
164.07,-0.11,-0.0,0.06,9.59,2.56,0.78,1.8
164.42,-0.16,0.02,-0.05,9.57,2.59,0.74,1.8
164.42,-0.21,0.05,-0.11,9.61,2.57,0.69,1.8
164.42,-0.2,0.07,-0.03,9.61,2.57,0.73,1.8
164.44,-0.17,0.0,-0.02,9.62,2.57,0.81,1.8
164.54,-0.1,0.06,-0.09,9.61,2.56,0.78,1.79
164.63,-0.13,0.11,-0.02,9.58,2.58,0.72,1.79
164.72,-0.24,0.08,0.09,9.63,2.57,0.79,1.8
164.8,-0.17,0.12,0.07,9.64,2.54,0.8,1.8
164.9,-0.06,0.09,0.01,9.56,2.54,0.71,1.8
165.0,-0.12,0.07,0.02,9.55,2.54,0.67,1.8
165.27,-0.14,0.17,-0.01,9.58,2.55,0.71,1.8
165.27,-0.14,0.11,-0.08,9.6,2.54,0.74,1.8
165.27,-0.2,-0.04,0.06,9.61,2.53,0.72,1.8
165.35,-0.21,-0.02,0.14,9.6,2.57,0.7,1.79
165.45,-0.14,0.07,0.04,9.61,2.6,0.7,1.78
165.55,-0.07,0.02,0.04,9.61,2.54,0.73,1.77
165.64,-0.13,-0.03,0.11,9.61,2.55,0.77,1.77
165.72,-0.17,0.09,0.07,9.59,2.62,0.76,1.76
165.83,-0.11,0.06,-0.03,9.56,2.58,0.74,1.75
165.91,-0.1,-0.07,-0.02,9.6,2.54,0.74,1.74
166.12,-0.11,-0.02,0.0,9.61,2.57,0.71,1.73
166.12,-0.12,-0.01,-0.04,9.59,2.57,0.72,1.73
166.19,-0.12,-0.1,-0.06,9.61,2.53,0.74,1.72
166.28,-0.06,0.04,-0.04,9.6,2.53,0.76,1.71
166.37,-0.12,0.19,0.05,9.57,2.54,0.74,1.71
166.45,-0.2,0.04,0.01,9.57,2.52,0.79,1.71
166.55,-0.13,-0.02,-0.07,9.59,2.54,0.87,1.7
166.65,-0.06,0.02,0.01,9.61,2.56,0.8,1.7
166.75,-0.09,-0.01,0.03,9.61,2.57,0.77,1.69
166.83,-0.13,0.07,0.06,9.58,2.57,0.8,1.69
167.15,-0.06,0.07,0.12,9.61,2.53,0.75,1.68
167.15,-0.0,0.01,0.06,9.63,2.51,0.77,1.67
167.15,-0.07,0.05,0.03,9.6,2.56,0.8,1.67
167.2,-0.16,0.08,0.06,9.63,2.58,0.79,1.66
167.3,-0.14,0.07,0.06,9.61,2.57,0.8,1.66
167.38,-0.15,0.02,-0.02,9.55,2.56,0.81,1.66
167.48,-0.17,-0.07,-0.11,9.56,2.56,0.77,1.65
167.57,-0.11,-0.05,-0.03,9.58,2.58,0.74,1.65
167.66,-0.12,0.08,0.11,9.61,2.57,0.67,1.65
167.75,-0.14,0.17,0.1,9.61,2.56,0.7,1.64
167.96,-0.16,0.04,0.06,9.59,2.58,0.76,1.64
167.96,-0.11,-0.06,0.02,9.6,2.61,0.73,1.63
168.03,0.0,-0.02,-0.03,9.61,2.59,0.7,1.63
168.11,-0.12,0.0,-0.06,9.59,2.54,0.73,1.63
168.2,-0.15,0.06,-0.08,9.57,2.56,0.75,1.63
168.3,-0.07,-0.02,0.01,9.6,2.58,0.76,1.62
168.41,-0.1,-0.03,0.1,9.61,2.58,0.77,1.62
168.48,-0.04,0.1,0.02,9.58,2.61,0.74,1.62
168.58,-0.04,0.06,-0.03,9.61,2.6,0.69,1.62
168.66,-0.13,0.02,0.07,9.62,2.54,0.72,1.62
168.89,-0.17,0.08,0.06,9.56,2.54,0.72,1.62
168.89,-0.16,0.13,0.0,9.58,2.54,0.71,1.62
168.93,-0.19,0.12,0.06,9.62,2.51,0.75,1.62
169.03,-0.18,0.05,0.02,9.6,2.53,0.76,1.62
169.12,-0.1,-0.05,-0.06,9.58,2.58,0.77,1.62
169.21,-0.11,-0.04,0.05,9.55,2.58,0.8,1.62
169.33,-0.13,0.05,0.1,9.56,2.56,0.72,1.62
169.41,-0.11,0.0,0.04,9.62,2.56,0.72,1.62
169.49,-0.11,-0.09,-0.06,9.63,2.59,0.8,1.62
169.59,-0.13,-0.05,-0.07,9.6,2.61,0.76,1.62
169.87,-0.12,0.05,-0.02,9.61,2.6,0.74,1.62
169.87,-0.15,0.1,-0.12,9.62,2.54,0.73,1.62
169.87,-0.16,0.08,-0.03,9.62,2.51,0.7,1.62
169.96,-0.03,0.11,0.13,9.58,2.57,0.77,1.62
170.04,-0.04,0.09,0.05,9.57,2.63,0.79,1.62
170.15,-0.1,-0.04,-0.05,9.61,2.62,0.73,1.62
170.24,0.0,-0.09,-0.08,9.61,2.59,0.74,1.62
170.34,-0.02,-0.04,-0.05,9.59,2.58,0.73,1.62
170.43,-0.14,-0.01,-0.06,9.6,2.56,0.73,1.62
170.5,-0.09,0.02,-0.08,9.6,2.55,0.78,1.62
170.75,-0.11,0.07,-0.03,9.58,2.59,0.74,1.62
170.75,-0.22,-0.03,0.08,9.57,2.6,0.66,1.62
170.77,-0.08,-0.09,0.13,9.59,2.58,0.67,1.62
170.87,0.08,0.04,0.01,9.57,2.56,0.72,1.62
170.96,-0.03,0.03,-0.09,9.56,2.54,0.73,1.62
171.07,-0.21,0.04,-0.02,9.55,2.61,0.71,1.62
171.16,-0.26,0.15,0.04,9.55,2.64,0.7,1.62
171.25,-0.13,0.08,0.01,9.57,2.56,0.74,1.62
171.33,-0.04,0.04,0.05,9.58,2.54,0.8,1.62
171.43,-0.08,0.14,0.2,9.62,2.58,0.81,1.62
171.69,-0.09,0.12,0.18,9.62,2.59,0.76,1.63
171.69,-0.08,-0.01,-0.05,9.6,2.54,0.72,1.63
171.72,-0.12,-0.04,-0.25,9.54,2.51,0.71,1.64
171.78,-0.2,0.11,-0.13,9.51,2.59,0.74,1.65
171.88,-0.22,0.09,0.09,9.57,2.59,0.73,1.66
171.98,-0.2,-0.08,-0.04,9.59,2.57,0.73,1.66
172.08,-0.2,0.01,-0.13,9.58,2.57,0.78,1.65
172.15,-0.17,0.09,-0.06,9.6,2.56,0.77,1.65
172.25,-0.13,0.01,-0.11,9.63,2.55,0.73,1.65
172.34,-0.08,-0.04,-0.11,9.64,2.58,0.73,1.65
172.66,-0.08,-0.03,-0.06,9.6,2.59,0.74,1.64
172.66,-0.11,0.01,-0.03,9.6,2.55,0.73,1.64
172.67,-0.13,-0.04,0.02,9.61,2.57,0.72,1.63
172.71,-0.13,0.03,-0.0,9.59,2.56,0.74,1.63
172.8,-0.14,0.16,-0.07,9.57,2.53,0.82,1.62
172.9,-0.15,0.1,-0.01,9.6,2.56,0.86,1.62
172.98,-0.12,-0.01,-0.0,9.63,2.6,0.79,1.62
173.09,-0.2,0.09,-0.11,9.62,2.57,0.72,1.62
173.19,-0.27,0.14,-0.04,9.57,2.52,0.7,1.63
173.27,-0.19,0.01,0.15,9.59,2.53,0.7,1.64
173.61,-0.14,0.02,0.16,9.6,2.58,0.71,1.65
173.61,-0.15,0.05,0.05,9.57,2.55,0.74,1.66
173.61,-0.13,-0.03,-0.01,9.56,2.52,0.75,1.67
173.64,-0.11,-0.0,0.02,9.61,2.53,0.77,1.68
173.73,-0.14,0.12,0.05,9.63,2.55,0.78,1.68
173.83,-0.13,0.14,-0.0,9.61,2.58,0.71,1.69
173.91,-0.05,0.08,-0.01,9.58,2.59,0.7,1.69
174.0,-0.08,0.07,0.03,9.59,2.57,0.74,1.7
174.09,-0.15,0.09,0.04,9.58,2.56,0.73,1.7
174.19,-0.16,0.12,0.02,9.55,2.55,0.71,1.7
174.56,-0.21,0.12,-0.06,9.58,2.56,0.73,1.7
174.57,-0.15,0.05,-0.02,9.58,2.56,0.74,1.69
174.57,-0.03,-0.03,-0.01,9.58,2.53,0.72,1.69
174.57,-0.07,-0.04,-0.1,9.6,2.52,0.72,1.68
174.64,-0.12,-0.01,-0.01,9.59,2.52,0.76,1.68
174.74,-0.1,-0.07,0.12,9.59,2.56,0.77,1.68
174.84,-0.15,-0.1,0.1,9.59,2.62,0.7,1.67
174.93,-0.17,-0.03,0.02,9.62,2.62,0.7,1.67
175.03,-0.1,-0.01,0.01,9.64,2.55,0.76,1.67
175.1,-0.11,-0.03,0.01,9.63,2.52,0.76,1.66
175.34,-0.21,-0.06,-0.04,9.62,2.56,0.74,1.66
175.35,-0.19,-0.05,-0.07,9.6,2.57,0.76,1.66
175.4,-0.09,0.03,0.01,9.59,2.58,0.78,1.66
175.48,-0.09,0.07,0.11,9.63,2.6,0.74,1.66
175.57,-0.12,0.11,-0.03,9.6,2.59,0.74,1.65
175.66,-0.18,0.06,-0.18,9.53,2.55,0.77,1.65
175.75,-0.17,-0.05,-0.12,9.56,2.54,0.75,1.65
175.84,-0.11,0.02,0.01,9.61,2.57,0.7,1.65
175.95,-0.1,0.06,0.06,9.63,2.58,0.72,1.65
176.03,-0.13,0.02,-0.04,9.62,2.59,0.76,1.65
176.28,-0.15,0.05,-0.06,9.59,2.59,0.75,1.65
176.28,-0.13,0.04,0.03,9.58,2.55,0.75,1.65
176.31,-0.1,-0.05,0.06,9.56,2.51,0.73,1.64
176.39,-0.13,-0.1,0.03,9.55,2.54,0.71,1.63
176.5,-0.16,-0.08,0.02,9.6,2.56,0.77,1.63
176.58,-0.06,0.07,0.04,9.63,2.54,0.82,1.62
176.67,0.03,0.17,0.05,9.58,2.56,0.79,1.62
176.75,-0.08,0.09,0.03,9.58,2.58,0.79,1.61
176.86,-0.08,0.02,0.02,9.62,2.56,0.81,1.61
176.95,0.03,-0.02,0.01,9.61,2.55,0.77,1.61
177.18,-0.04,-0.06,0.09,9.59,2.57,0.75,1.61
177.18,-0.15,-0.03,0.04,9.57,2.56,0.77,1.6
177.23,-0.13,0.05,-0.1,9.57,2.54,0.75,1.61
177.31,-0.1,0.13,-0.04,9.6,2.58,0.79,1.62
177.41,-0.14,0.08,-0.0,9.6,2.62,0.78,1.63
177.51,-0.17,-0.06,-0.07,9.6,2.59,0.72,1.63
177.6,-0.16,-0.03,-0.1,9.59,2.56,0.79,1.64
177.69,-0.14,0.08,-0.12,9.56,2.57,0.8,1.64
177.78,-0.12,0.05,-0.08,9.56,2.59,0.71,1.64
177.86,-0.15,0.02,0.01,9.59,2.62,0.73,1.64
178.1,-0.15,0.09,0.07,9.63,2.62,0.8,1.65
178.1,-0.18,0.11,0.07,9.62,2.59,0.81,1.65
178.15,-0.27,0.05,-0.06,9.59,2.54,0.74,1.66
178.24,-0.2,0.07,-0.06,9.6,2.56,0.73,1.67
178.32,-0.06,0.16,0.03,9.59,2.63,0.76,1.67
178.42,-0.11,0.18,-0.04,9.58,2.61,0.72,1.68
178.52,-0.14,0.14,-0.01,9.6,2.54,0.68,1.68
178.6,-0.1,0.09,0.12,9.58,2.58,0.69,1.69
178.69,-0.09,0.06,0.03,9.57,2.58,0.74,1.69
178.78,-0.03,0.04,-0.1,9.6,2.54,0.79,1.69
179.08,-0.12,0.04,-0.05,9.6,2.56,0.79,1.69
179.08,-0.2,0.06,-0.01,9.58,2.59,0.74,1.69
179.08,-0.11,0.06,-0.07,9.57,2.58,0.76,1.7
179.14,-0.1,0.03,-0.04,9.59,2.55,0.79,1.7
179.25,-0.07,-0.02,0.03,9.59,2.55,0.74,1.7
179.33,-0.05,0.03,-0.0,9.6,2.57,0.75,1.71
179.44,-0.1,0.09,-0.04,9.59,2.57,0.78,1.71
179.54,-0.2,0.04,-0.04,9.57,2.58,0.71,1.71
179.62,-0.22,-0.03,-0.03,9.58,2.59,0.71,1.71
179.7,-0.09,-0.02,0.04,9.6,2.56,0.75,1.72
179.95,-0.03,0.02,0.06,9.58,2.55,0.71,1.72
179.95,-0.05,0.06,-0.09,9.54,2.6,0.72,1.73
179.98,-0.13,0.07,-0.13,9.56,2.59,0.75,1.73
180.08,-0.18,0.05,-0.05,9.59,2.57,0.72,1.74
180.16,-0.15,-0.0,-0.06,9.6,2.55,0.72,1.74
180.27,-0.14,-0.02,-0.0,9.58,2.56,0.78,1.75
180.35,-0.1,0.01,0.03,9.59,2.59,0.8,1.76
180.43,-0.16,0.0,-0.05,9.6,2.56,0.76,1.76
180.52,-0.18,0.06,-0.01,9.59,2.54,0.75,1.77
180.62,-0.06,0.09,0.05,9.6,2.58,0.8,1.77
180.89,-0.02,-0.0,0.03,9.6,2.6,0.85,1.77
180.89,-0.09,-0.06,-0.03,9.61,2.58,0.75,1.77
180.89,-0.13,-0.03,-0.13,9.61,2.58,0.74,1.78
180.99,-0.13,0.01,-0.06,9.61,2.55,0.78,1.78
181.09,-0.12,-0.01,0.04,9.61,2.52,0.74,1.78
181.18,-0.08,0.01,-0.02,9.59,2.54,0.73,1.78
181.27,-0.07,0.12,-0.05,9.61,2.54,0.71,1.79
181.37,-0.13,0.14,0.04,9.6,2.56,0.78,1.79
181.46,-0.16,0.06,0.15,9.57,2.61,0.84,1.8
181.55,-0.18,0.09,0.1,9.59,2.6,0.77,1.8
181.8,-0.22,0.18,0.02,9.6,2.59,0.75,1.8
181.8,-0.22,0.18,-0.01,9.56,2.58,0.74,1.8
181.83,-0.16,0.1,-0.08,9.58,2.55,0.76,1.8
181.95,-0.1,0.09,-0.08,9.61,2.56,0.8,1.8
182.02,-0.11,0.19,-0.02,9.58,2.59,0.78,1.81
182.09,-0.22,0.04,0.01,9.57,2.56,0.74,1.81
182.18,-0.19,-0.08,0.06,9.59,2.55,0.73,1.81
182.29,-0.09,-0.01,0.03,9.62,2.6,0.72,1.81
182.37,-0.12,-0.01,0.02,9.62,2.6,0.73,1.82
182.47,-0.12,0.04,0.05,9.6,2.58,0.76,1.83
182.75,-0.09,0.04,-0.06,9.58,2.56,0.74,1.83
182.75,-0.13,-0.02,-0.16,9.58,2.56,0.74,1.83
182.75,-0.12,0.03,-0.07,9.58,2.58,0.78,1.83
182.82,-0.15,0.07,0.08,9.59,2.58,0.73,1.83
182.93,-0.19,0.05,0.03,9.58,2.58,0.66,1.83
183.02,0.03,-0.05,-0.3,9.52,2.41,0.67,1.83
183.12,0.17,-0.11,-0.16,9.43,2.16,0.72,1.83
183.2,-0.08,-0.03,0.39,9.46,2.35,0.76,1.83
183.3,-0.22,-0.08,0.28,9.53,2.69,0.78,1.83
183.39,-0.12,-0.03,-0.03,9.56,2.62,0.79,1.83
183.64,-0.11,0.16,-0.03,9.59,2.52,0.79,1.83
183.64,-0.15,0.04,0.02,9.57,2.59,0.78,1.83
183.67,-0.12,-0.12,0.1,9.54,2.59,0.76,1.83
183.76,-0.07,-0.02,0.12,9.59,2.53,0.76,1.84
183.84,-0.08,0.07,-0.02,9.63,2.54,0.74,1.84
183.95,-0.09,0.07,0.02,9.59,2.56,0.72,1.84
184.04,-0.03,0.1,0.15,9.56,2.54,0.76,1.84
184.12,-0.07,0.11,0.03,9.57,2.55,0.75,1.84
184.22,-0.17,0.11,-0.1,9.61,2.56,0.77,1.84
184.33,-0.14,0.08,-0.07,9.62,2.55,0.83,1.84
184.61,-0.1,-0.0,0.01,9.59,2.59,0.78,1.84
184.61,-0.16,0.0,0.04,9.57,2.6,0.76,1.84
184.61,-0.14,0.04,0.08,9.56,2.57,0.8,1.84
184.68,-0.07,0.01,0.02,9.57,2.54,0.76,1.84
184.77,-0.16,-0.11,-0.08,9.58,2.52,0.7,1.84
184.86,-0.2,-0.1,-0.07,9.55,2.55,0.7,1.84
184.95,-0.07,0.1,0.01,9.57,2.57,0.77,1.84
185.05,-0.08,0.14,0.03,9.61,2.58,0.82,1.84
185.16,-0.11,0.03,0.03,9.61,2.57,0.81,1.84
185.23,-0.08,0.0,0.04,9.57,2.55,0.73,1.84
185.48,-0.1,-0.0,0.02,9.57,2.56,0.73,1.83
185.49,-0.16,-0.01,0.02,9.6,2.57,0.81,1.83
185.5,-0.19,-0.0,0.07,9.56,2.53,0.77,1.83
185.6,-0.1,0.04,0.04,9.56,2.55,0.71,1.83
185.69,-0.07,0.12,-0.03,9.59,2.61,0.73,1.83
185.78,-0.2,0.12,-0.03,9.61,2.58,0.74,1.83
185.86,-0.2,0.05,0.03,9.6,2.56,0.71,1.83
185.95,-0.09,0.07,0.06,9.59,2.61,0.7,1.83
186.04,-0.13,0.05,0.03,9.59,2.55,0.75,1.83
186.14,-0.18,-0.04,0.02,9.58,2.51,0.8,1.83
186.38,-0.13,-0.11,0.01,9.58,2.56,0.79,1.83
186.39,-0.12,0.0,0.01,9.61,2.59,0.78,1.83
186.42,-0.1,0.09,0.01,9.63,2.6,0.75,1.83
186.51,-0.1,-0.02,-0.05,9.59,2.58,0.71,1.83
186.61,-0.19,0.05,-0.02,9.59,2.54,0.72,1.83
186.7,-0.21,0.08,0.0,9.65,2.55,0.74,1.82
186.8,-0.12,-0.09,0.02,9.64,2.59,0.78,1.82
186.88,-0.05,-0.09,0.12,9.59,2.61,0.78,1.82
186.96,-0.06,-0.01,0.14,9.56,2.56,0.78,1.82
187.07,-0.11,-0.07,0.03,9.56,2.54,0.78,1.83
187.28,-0.17,-0.1,0.01,9.58,2.59,0.72,1.82
187.28,-0.22,-0.03,0.04,9.6,2.58,0.71,1.82
187.36,-0.14,0.1,-0.06,9.61,2.56,0.74,1.82
187.43,-0.08,0.23,0.0,9.6,2.59,0.74,1.82
187.53,-0.15,0.16,0.11,9.58,2.57,0.75,1.82
187.62,-0.17,0.1,0.03,9.58,2.55,0.76,1.82
187.71,-0.1,0.14,0.0,9.59,2.58,0.75,1.82
187.8,-0.12,0.05,-0.04,9.6,2.56,0.75,1.82
187.89,-0.22,-0.0,-0.1,9.61,2.53,0.74,1.82
187.99,-0.21,0.09,-0.03,9.6,2.6,0.72,1.82
188.23,-0.14,0.18,0.03,9.6,2.64,0.72,1.82
188.23,-0.1,0.11,0.07,9.56,2.6,0.74,1.82
188.27,-0.1,-0.1,0.08,9.53,2.58,0.76,1.82
188.35,-0.15,-0.08,0.05,9.58,2.59,0.74,1.82
188.44,-0.17,0.08,0.08,9.6,2.58,0.72,1.82
188.54,-0.12,0.07,0.08,9.58,2.57,0.77,1.82
188.62,-0.06,0.06,0.03,9.6,2.57,0.78,1.82
188.71,-0.13,0.04,0.03,9.63,2.57,0.7,1.82
188.82,-0.17,0.02,0.05,9.6,2.56,0.68,1.82
188.9,-0.08,0.06,0.06,9.56,2.54,0.75,1.82
189.15,-0.07,0.02,0.08,9.59,2.56,0.8,1.82
189.15,-0.12,0.02,0.06,9.6,2.57,0.78,1.82
189.18,-0.17,0.08,-0.04,9.57,2.59,0.72,1.82
189.28,-0.14,-0.03,-0.09,9.56,2.61,0.74,1.82
189.36,-0.06,-0.04,-0.05,9.58,2.58,0.76,1.82
189.45,-0.06,0.11,-0.03,9.59,2.55,0.75,1.82
189.55,-0.14,0.03,0.02,9.58,2.53,0.78,1.82
189.65,-0.2,-0.08,0.04,9.59,2.55,0.77,1.82
189.72,-0.17,0.02,0.03,9.61,2.58,0.74,1.82
189.83,-0.18,0.01,0.06,9.6,2.59,0.77,1.81
190.03,-0.12,-0.12,0.02,9.59,2.56,0.75,1.81
190.03,-0.09,-0.06,-0.01,9.58,2.55,0.71,1.81
190.09,-0.18,0.05,0.06,9.57,2.57,0.74,1.81
190.2,-0.17,0.07,0.14,9.59,2.59,0.79,1.81
190.29,-0.18,-0.02,0.19,9.61,2.56,0.8,1.81
190.36,-0.19,-0.1,0.1,9.61,2.54,0.77,1.81
190.47,-0.12,-0.0,-0.0,9.58,2.57,0.75,1.81
190.55,-0.13,0.04,-0.0,9.59,2.57,0.72,1.81
190.65,-0.1,0.11,-0.01,9.6,2.57,0.74,1.81
190.73,-0.03,0.21,0.0,9.57,2.59,0.79,1.81
190.98,-0.04,0.06,0.06,9.57,2.57,0.73,1.81
190.98,-0.1,-0.08,0.03,9.59,2.53,0.7,1.81
191.02,-0.12,0.09,0.02,9.59,2.55,0.76,1.81
191.1,-0.11,0.22,0.08,9.6,2.58,0.75,1.81
191.21,-0.11,0.13,-0.01,9.59,2.56,0.7,1.81
191.31,-0.12,0.1,-0.14,9.6,2.55,0.72,1.81
191.39,-0.18,0.02,-0.11,9.63,2.56,0.79,1.8
191.47,-0.17,-0.04,0.0,9.6,2.6,0.77,1.8
191.57,-0.1,-0.03,0.04,9.58,2.59,0.73,1.8
191.67,-0.09,-0.09,0.01,9.6,2.59,0.79,1.8
191.88,-0.12,0.03,0.04,9.64,2.61,0.8,1.8
191.88,-0.1,0.17,0.03,9.65,2.56,0.77,1.8
191.95,-0.1,0.11,-0.0,9.63,2.52,0.76,1.8
192.04,-0.04,0.07,0.04,9.62,2.56,0.75,1.8
192.12,-0.03,0.1,0.06,9.63,2.63,0.75,1.8
192.22,-0.18,0.06,0.02,9.63,2.58,0.74,1.8
192.32,-0.19,0.05,-0.04,9.6,2.51,0.73,1.79
192.41,-0.1,0.11,-0.08,9.57,2.55,0.68,1.79
192.5,-0.15,0.07,-0.03,9.59,2.6,0.7,1.79
192.59,-0.17,-0.01,-0.02,9.64,2.58,0.73,1.79
192.81,-0.11,0.01,-0.01,9.62,2.56,0.74,1.8
192.82,-0.13,0.07,0.05,9.61,2.57,0.77,1.79
192.85,-0.18,0.06,0.06,9.62,2.61,0.79,1.79
192.94,-0.13,0.05,0.07,9.57,2.62,0.79,1.79
193.05,-0.11,0.04,0.08,9.56,2.61,0.74,1.79
193.14,-0.05,-0.05,0.01,9.6,2.57,0.71,1.79
193.22,-0.0,-0.06,-0.09,9.59,2.57,0.75,1.79
193.32,-0.15,-0.0,-0.04,9.56,2.58,0.77,1.79
193.42,-0.22,-0.03,-0.01,9.58,2.58,0.75,1.79
193.51,-0.15,0.01,-0.05,9.59,2.59,0.74,1.78
193.72,-0.1,0.14,0.01,9.57,2.58,0.76,1.78
193.72,-0.1,0.14,0.06,9.56,2.54,0.77,1.78
193.77,-0.15,0.1,0.03,9.59,2.57,0.76,1.78
193.87,-0.17,0.06,0.01,9.61,2.59,0.74,1.78
193.95,-0.1,-0.02,0.05,9.62,2.54,0.74,1.79
194.05,-0.08,-0.01,0.07,9.63,2.54,0.74,1.79
194.14,-0.15,0.04,0.05,9.6,2.56,0.77,1.8
194.23,-0.15,0.05,0.09,9.59,2.55,0.77,1.8
194.34,-0.13,0.11,0.14,9.57,2.56,0.75,1.8
194.41,-0.09,0.14,0.06,9.57,2.58,0.74,1.8
194.61,-0.06,0.04,0.04,9.59,2.57,0.73,1.81
194.64,-0.11,-0.03,0.1,9.57,2.56,0.77,1.81
194.69,-0.14,-0.09,0.03,9.55,2.58,0.74,1.8
194.78,-0.07,-0.06,0.02,9.57,2.58,0.68,1.8
194.88,-0.06,0.07,0.05,9.6,2.56,0.73,1.8
194.96,-0.1,0.1,-0.0,9.61,2.57,0.78,1.8
195.06,-0.1,0.03,-0.03,9.6,2.58,0.76,1.8
195.16,-0.16,0.08,-0.01,9.59,2.57,0.76,1.8
195.24,-0.15,0.16,0.04,9.6,2.59,0.79,1.8
195.33,-0.04,0.07,0.03,9.6,2.62,0.81,1.8
195.57,-0.13,-0.05,-0.03,9.62,2.59,0.77,1.79
195.57,-0.2,-0.07,-0.0,9.63,2.58,0.76,1.79
195.61,-0.04,-0.04,0.06,9.6,2.6,0.77,1.79
195.72,-0.03,-0.0,0.03,9.56,2.57,0.76,1.79
195.79,-0.13,0.03,-0.04,9.59,2.53,0.74,1.79
195.89,-0.16,0.07,0.0,9.62,2.54,0.71,1.79
195.99,-0.17,0.08,0.04,9.61,2.57,0.73,1.79
196.08,-0.14,0.05,0.01,9.59,2.6,0.79,1.79
196.18,-0.1,0.01,0.07,9.61,2.6,0.75,1.79
196.26,-0.15,-0.01,0.05,9.63,2.59,0.71,1.79
196.48,-0.23,0.01,-0.02,9.59,2.59,0.73,1.79
196.48,-0.18,0.03,0.11,9.59,2.55,0.73,1.79
196.55,-0.07,0.05,0.17,9.62,2.51,0.74,1.79
196.63,-0.11,0.05,0.04,9.6,2.5,0.72,1.79
196.73,-0.19,0.03,-0.08,9.58,2.54,0.7,1.79
196.81,-0.1,0.04,-0.05,9.57,2.58,0.76,1.79
196.91,-0.08,0.02,0.03,9.58,2.58,0.8,1.79
197.0,-0.24,0.0,0.03,9.63,2.57,0.75,1.79
197.1,-0.24,0.02,0.02,9.59,2.55,0.74,1.79
197.17,-0.15,0.06,0.0,9.54,2.52,0.78,1.78
197.42,-0.12,0.13,-0.08,9.56,2.55,0.75,1.78
197.42,-0.06,0.13,-0.05,9.59,2.57,0.71,1.78
197.46,-0.0,0.05,0.11,9.6,2.54,0.72,1.78
197.54,-0.08,-0.0,0.03,9.62,2.55,0.74,1.78
197.65,-0.17,-0.05,-0.03,9.62,2.57,0.76,1.78
197.72,-0.18,-0.01,0.13,9.61,2.57,0.78,1.78
197.81,-0.17,0.06,0.11,9.59,2.59,0.76,1.77
197.91,-0.08,-0.01,0.02,9.57,2.6,0.7,1.77
198.0,-0.07,-0.07,0.03,9.58,2.6,0.68,1.77
198.1,-0.2,-0.01,-0.01,9.59,2.6,0.72,1.77
198.31,-0.19,0.04,0.05,9.56,2.55,0.73,1.77
198.31,-0.12,-0.01,0.15,9.59,2.56,0.76,1.77
198.37,-0.14,-0.02,0.06,9.62,2.61,0.78,1.77
198.47,-0.14,0.04,-0.09,9.61,2.59,0.73,1.78
198.55,-0.14,0.11,-0.06,9.58,2.57,0.71,1.78
198.66,-0.17,0.03,0.0,9.57,2.59,0.75,1.78
198.75,-0.15,0.01,-0.09,9.6,2.58,0.76,1.78
198.85,-0.06,0.08,-0.07,9.58,2.56,0.77,1.77
198.94,-0.07,0.02,0.04,9.59,2.56,0.75,1.77
199.01,-0.14,0.08,0.08,9.6,2.55,0.71,1.77
199.22,-0.14,0.2,0.05,9.58,2.52,0.71,1.77
199.22,-0.07,0.12,0.03,9.59,2.55,0.73,1.77
199.3,-0.08,-0.01,-0.0,9.61,2.59,0.74,1.77
199.4,-0.13,0.03,0.0,9.61,2.58,0.75,1.77
